frame,joint,x,y,z
55,23,0.008823,0.024391,0.307273
55,24,-0.014091,0.007227,0.345538
56,0,-0.035510,0.000000,-0.021120
56,1,-0.056053,0.051524,0.251516
56,2,-0.035105,0.016443,0.275634
56,3,-0.021655,0.015213,0.304531
56,4,-0.041942,-0.001522,0.290270
56,5,-0.248039,0.000000,0.587466
56,6,0.150817,0.000000,0.589403
56,7,-0.043436,-0.006532,0.275955
56,8,-0.035900,0.031889,0.284347
56,9,-0.023645,0.000442,0.315408
56,10,-0.078074,0.014109,0.304823
56,11,-0.197478,0.000000,-0.000330
56,12,0.104325,0.000000,0.001769
56,13,-0.022203,-0.038172,0.283573
56,14,-0.036654,0.024754,0.291050
56,15,-0.055155,0.000100,0.285880
56,16,-0.066065,-0.002989,0.316519
56,17,-0.013522,0.011644,0.342323
56,18,-0.026297,-0.021805,0.287196
56,19,-0.063315,0.016280,0.312980
56,20,-0.057656,0.008587,0.325809
56,21,-0.030030,0.028892,0.309499
56,22,0.010588,-0.002179,0.335667
56,23,0.006409,-0.011097,0.307317
56,24,0.034567,-0.022688,0.316382
57,0,-0.037892,0.000000,-0.019573
57,1,-0.054782,-0.007453,0.276128
57,2,-0.043274,0.032374,0.302871
57,3,-0.069026,0.026271,0.322342
57,4,-0.060300,0.016323,0.297296
57,5,-0.248893,0.000000,0.589409
57,6,0.150307,0.000000,0.591398
57,7,-0.064692,0.008877,0.290253
57,8,-0.052383,0.019855,0.257983
57,9,-0.031563,-0.022566,0.310152
57,10,-0.087643,0.005092,0.302959
57,11,-0.196261,0.000000,0.001775
57,12,0.105864,0.000000,0.003865
57,13,-0.053620,-0.011857,0.312246
57,14,-0.045932,0.033188,0.293971
57,15,-0.043066,-0.011121,0.304779
57,16,-0.014044,0.027661,0.313350
57,17,-0.025589,0.024274,0.307348
57,18,-0.018311,0.023206,0.309247
57,19,-0.016595,0.005579,0.328447
57,20,0.013535,0.006374,0.313980
57,21,-0.035129,0.019545,0.329988
57,22,-0.004594,0.000248,0.345337
57,23,0.027977,0.011525,0.347992
57,24,-0.016371,-0.016715,0.344046
58,0,-0.040087,0.000000,-0.017930
58,1,-0.057831,-0.044310,0.281740
58,2,-0.055831,-0.007199,0.336573
58,3,-0.075060,-0.000689,0.272118
58,4,-0.034982,0.031745,0.300345
58,5,-0.249507,0.000000,0.591404
58,6,0.150041,0.000000,0.593435
58,7,-0.071588,-0.011059,0.316882
58,8,-0.022589,0.004137,0.330488
58,9,-0.054741,0.005926,0.289826
58,10,-0.056252,0.005856,0.314319
58,11,-0.194816,0.000000,0.003871
58,12,0.107621,0.000000,0.005942
58,13,-0.035004,0.022933,0.306149
58,14,-0.044734,-0.002627,0.276509
58,15,-0.016644,-0.000992,0.317788
58,16,-0.008545,-0.009678,0.354913
58,17,-0.011064,0.019794,0.302164
58,18,-0.017694,-0.044433,0.304771
58,19,-0.059684,0.025209,0.309618
58,20,-0.006916,0.002553,0.327918
58,21,-0.022150,0.016903,0.336742
58,22,0.029968,-0.015844,0.343733
58,23,0.034196,-0.007773,0.355954
58,24,-0.031558,0.005843,0.313054
59,0,-0.042084,0.000000,-0.016199
59,1,-0.075200,-0.003224,0.318716
59,2,-0.034379,0.006729,0.268735
59,3,-0.057912,-0.010451,0.278626
59,4,-0.050989,-0.012889,0.294241
59,5,-0.249876,0.000000,0.593441
59,6,0.150022,0.000000,0.595505
59,7,-0.089981,0.002203,0.261974
59,8,-0.027737,0.013500,0.262605
59,9,-0.030524,0.020649,0.298094
59,10,-0.053414,0.026573,0.316968
59,11,-0.193150,0.000000,0.005948
59,12,0.109587,0.000000,0.007990
59,13,-0.077328,0.030520,0.289047
59,14,0.010466,-0.004226,0.331143
59,15,-0.024866,0.010709,0.308178
59,16,-0.036957,-0.008188,0.331997
59,17,0.006868,-0.034884,0.317598
59,18,-0.014368,0.021461,0.296539
59,19,-0.007121,0.001401,0.332180
59,20,0.004577,-0.016491,0.366169
59,21,-0.007759,0.012775,0.328173
59,22,-0.010489,-0.004086,0.338089
59,23,0.017503,0.052176,0.334466
59,24,0.014231,0.016677,0.291068
60,0,-0.043874,0.000000,-0.014388
60,1,-0.040766,-0.036935,0.278356
60,2,-0.057789,-0.020453,0.285431
60,3,-0.039234,-0.017872,0.284631
60,4,-0.051891,-0.033404,0.323043
60,5,-0.250000,0.000000,0.595511
60,6,0.150249,0.000000,0.597597
60,7,-0.060069,-0.000187,0.281800
60,8,-0.070346,0.002541,0.308726
60,9,-0.053225,-0.022650,0.322315
60,10,-0.042518,0.040276,0.276428
60,11,-0.191272,0.000000,0.007996
60,12,0.111752,0.000000,0.009999
60,13,-0.024150,-0.006054,0.322849
60,14,-0.032546,-0.022922,0.313852
60,15,-0.025282,0.029410,0.307870
60,16,-0.033758,-0.001060,0.289302
60,17,-0.025967,-0.004103,0.320669
60,18,-0.031299,-0.030422,0.326049
60,19,-0.025044,-0.040214,0.319265
60,20,-0.016891,-0.011826,0.342955
60,21,-0.012442,0.014705,0.333763
60,22,0.002089,-0.016647,0.354051
60,23,0.007037,0.008734,0.292820
60,24,0.010335,0.003771,0.303483
61,0,-0.045448,0.000000,-0.012506
61,1,-0.048212,-0.022303,0.324112
61,2,-0.050976,-0.017592,0.272537
61,3,-0.079439,-0.023494,0.273151
61,4,-0.054939,0.033524,0.296118
61,5,-0.249878,0.000000,0.597603
61,6,0.150721,0.000000,0.599700
61,7,-0.032804,-0.010196,0.278585
61,8,-0.054665,0.025432,0.311785
61,9,-0.057424,0.005271,0.311641
61,10,-0.023375,-0.020906,0.333142
61,11,-0.189191,0.000000,0.010005
61,12,0.114105,0.000000,0.011958
61,13,-0.054364,0.009380,0.339636
61,14,-0.029138,0.036456,0.340048
61,15,-0.041974,-0.035651,0.295673
61,16,-0.044936,0.009429,0.319920
61,17,-0.002655,-0.012324,0.340287
61,18,0.031601,0.007763,0.289882
61,19,0.002577,0.018744,0.350504
61,20,-0.009372,-0.016878,0.324446
61,21,0.006100,0.025672,0.316725
61,22,0.015982,-0.000743,0.352114
61,23,0.014925,0.009747,0.322562
61,24,0.023689,0.014990,0.288689
62,0,-0.046799,0.000000,-0.010562
62,1,-0.052088,-0.014731,0.274462
62,2,-0.046249,0.002907,0.309972
62,3,-0.017687,-0.018669,0.288980
62,4,-0.039507,0.002193,0.329974
62,5,-0.249509,0.000000,0.599706
62,6,0.151436,0.000000,0.601805
62,7,-0.063528,0.009969,0.285046
62,8,-0.025706,0.024184,0.308832
62,9,-0.039315,-0.040956,0.293575
62,10,-0.050520,-0.063514,0.298946
62,11,-0.186916,0.000000,0.011964
62,12,0.116635,0.000000,0.013859
62,13,-0.032369,0.016665,0.289167
62,14,-0.008529,0.000337,0.345248
62,15,0.007952,0.032168,0.328564
62,16,-0.023059,0.025139,0.318612
62,17,-0.017676,-0.008850,0.322146
62,18,0.004781,0.021374,0.315308
62,19,0.012616,-0.033670,0.318850
62,20,0.025732,-0.006099,0.315966
62,21,-0.004974,-0.012601,0.306430
62,22,-0.027715,-0.008583,0.310634
62,23,-0.016553,0.007354,0.309284
62,24,0.056998,-0.038480,0.331386
63,0,-0.047918,0.000000,-0.008567
63,1,-0.018532,0.020247,0.257302
63,2,-0.045436,0.005834,0.309973
63,3,-0.052477,0.007930,0.327847
63,4,-0.056380,0.013843,0.270066
63,5,-0.248897,0.000000,0.601811
63,6,0.152390,0.000000,0.603901
63,7,-0.054930,-0.010548,0.338150
63,8,-0.007234,-0.022569,0.311297
63,9,-0.047567,0.008462,0.296603
63,10,-0.033461,0.000479,0.329298
63,11,-0.184460,0.000000,0.013864
63,12,0.119329,0.000000,0.015691
63,13,-0.062539,0.024913,0.309209
63,14,-0.048446,0.011133,0.310638
63,15,0.015820,-0.021189,0.318089
63,16,0.006334,-0.010004,0.310073
63,17,0.027753,0.000855,0.321318
63,18,-0.014690,-0.011433,0.316844
63,19,-0.002546,-0.007269,0.312473
63,20,0.026782,-0.028032,0.281839
63,21,0.018079,0.000016,0.305884
63,22,-0.010186,0.014801,0.341869
63,23,0.008423,-0.002605,0.336587
63,24,0.000954,0.003848,0.352264
64,0,-0.048802,0.000000,-0.006529
64,1,-0.044122,0.014720,0.315894
64,2,-0.045247,-0.009409,0.304353
64,3,-0.041540,-0.008350,0.298697
64,4,-0.062412,0.022134,0.281078
64,5,-0.248044,0.000000,0.603907
64,6,0.153578,0.000000,0.605978
64,7,-0.057849,-0.011025,0.323012
64,8,-0.014110,-0.014769,0.310630
64,9,-0.016900,-0.012142,0.285182
64,10,-0.036088,-0.011293,0.332537
64,11,-0.181834,0.000000,0.015696
64,12,0.122174,0.000000,0.017446
64,13,-0.011727,0.029241,0.315625
64,14,-0.045700,-0.000633,0.342688
64,15,-0.049228,0.000760,0.355805
64,16,-0.029103,0.017433,0.290663
64,17,0.002080,0.007181,0.325557
64,18,0.013221,0.004552,0.349820
64,19,-0.004353,0.025222,0.292935
64,20,0.055821,0.022224,0.353347
64,21,0.019669,-0.004568,0.322488
64,22,0.049728,0.019361,0.342610
64,23,0.003948,0.004764,0.332805
64,24,0.027052,-0.008781,0.305008
65,0,-0.049445,0.000000,-0.004459
65,1,0.007353,0.011314,0.327083
65,2,-0.087928,0.051550,0.271790
65,3,-0.037974,-0.000208,0.317508
65,4,-0.044205,0.024414,0.282049
65,5,-0.246955,0.000000,0.605984
65,6,0.154995,0.000000,0.608026
65,7,-0.043967,0.003187,0.277469
65,8,-0.074501,-0.015856,0.328399
65,9,-0.032841,0.039224,0.355405
65,10,-0.045437,0.004483,0.301768
65,11,-0.179051,0.000000,0.017451
65,12,0.125157,0.000000,0.019115
65,13,-0.013929,-0.004866,0.293118
65,14,-0.030470,0.013101,0.313911
65,15,-0.032146,0.035109,0.363774
65,16,-0.009859,0.022994,0.346747
65,17,0.007334,-0.034809,0.324540
65,18,0.019883,-0.002600,0.361608
65,19,0.008839,0.001454,0.312853
65,20,0.012742,0.003975,0.329437
65,21,0.034830,0.033200,0.356037
65,22,0.052851,0.001119,0.291556
65,23,0.005066,-0.014739,0.332490
65,24,0.003279,0.012036,0.325912
66,0,-0.049844,0.000000,-0.002367
66,1,-0.035367,0.031655,0.278630
66,2,-0.040144,-0.028729,0.295812
66,3,-0.042382,-0.000984,0.278808
66,4,-0.041859,0.001482,0.293641
66,5,-0.245634,0.000000,0.608032
66,6,0.156634,0.000000,0.610034
66,7,-0.037331,0.014409,0.348635
66,8,-0.040060,0.006292,0.273419
66,9,-0.034571,0.000683,0.337948
66,10,-0.030341,0.018220,0.294022
66,11,-0.176125,0.000000,0.019120
66,12,0.128262,0.000000,0.020690
66,13,0.002444,0.036819,0.322419
66,14,-0.022205,0.026240,0.325084
66,15,0.023910,0.027661,0.320355
66,16,0.013595,-0.013545,0.275528
66,17,-0.012318,-0.015500,0.302179
66,18,-0.034472,0.001827,0.344887
66,19,0.037804,-0.000827,0.305642
66,20,0.035380,-0.001776,0.318096
66,21,0.025643,0.008277,0.315011
66,22,0.026915,-0.019892,0.321159
66,23,0.004569,0.011124,0.349851
66,24,0.040995,0.020975,0.303369
67,0,-0.049998,0.000000,-0.000263
67,1,-0.025663,-0.008384,0.316129
67,2,-0.047297,0.007384,0.315771
67,3,-0.032906,0.026197,0.279464
67,4,-0.048820,-0.027077,0.300099
67,5,-0.244088,0.000000,0.610039
67,6,0.158487,0.000000,0.611992
67,7,-0.033859,0.009687,0.349759
67,8,-0.030082,0.003017,0.310676
67,9,-0.049289,-0.017338,0.334712
67,10,-0.010550,0.015132,0.339164
67,11,-0.173070,0.000000,0.020694
67,12,0.131474,0.000000,0.022163
67,13,-0.009495,0.007066,0.286855
67,14,0.003120,0.011819,0.320419
67,15,0.006644,0.015543,0.336601
67,16,-0.006429,-0.031389,0.316882
67,17,-0.005513,0.005424,0.304229
67,18,-0.026601,-0.011839,0.308209
67,19,0.033369,-0.027993,0.339284
67,20,-0.001779,0.012188,0.350971
67,21,0.035461,-0.001045,0.319637
67,22,0.024648,0.009578,0.344417
67,23,0.032999,0.033038,0.298953
67,24,0.008349,-0.032510,0.295790
68,0,-0.049906,0.000000,0.001842
68,1,-0.044422,-0.005183,0.292119
68,2,-0.080963,0.007151,0.302357
68,3,-0.051581,-0.008154,0.299602
68,4,-0.013837,0.019130,0.346537
68,5,-0.242325,0.000000,0.611998
68,6,0.160544,0.000000,0.613891
68,7,-0.015266,-0.011400,0.342177
68,8,-0.003373,0.016909,0.332306
68,9,-0.006790,0.025170,0.309300
68,10,0.005074,0.016849,0.325876
68,11,-0.169902,0.000000,0.022167
68,12,0.134777,0.000000,0.023526
68,13,-0.011672,-0.028142,0.337772
68,14,-0.015688,0.002808,0.299762
68,15,0.003937,-0.009009,0.273506
68,16,-0.000646,-0.002570,0.343948
68,17,0.018739,0.012632,0.322166
68,18,-0.003224,-0.002732,0.354762
68,19,0.027548,-0.002025,0.321192
68,20,0.047696,0.034268,0.350689
68,21,0.016181,-0.014529,0.316127
68,22,0.047914,0.015205,0.329440
68,23,0.015982,-0.020123,0.317970
68,24,0.054554,-0.003703,0.332113
69,0,-0.049567,0.000000,0.003938
69,1,-0.017124,-0.010934,0.342650
69,2,-0.020854,0.004897,0.350715
69,3,-0.081426,0.004058,0.316930
69,4,-0.033385,0.001910,0.296868
69,5,-0.240353,0.000000,0.613897
69,6,0.162796,0.000000,0.615722
69,7,-0.004889,0.011925,0.350768
69,8,-0.015817,-0.006423,0.272043
69,9,-0.024858,0.006318,0.301144
69,10,-0.015711,-0.014505,0.330241
69,11,-0.166635,0.000000,0.023530
69,12,0.138155,0.000000,0.024774
69,13,-0.021040,0.030627,0.327317
69,14,0.014927,-0.011424,0.321028
69,15,0.018497,-0.010876,0.326153
69,16,-0.004184,-0.030035,0.335821
69,17,0.028311,-0.007411,0.370942
69,18,0.024631,0.000554,0.300039
69,19,0.001810,0.010020,0.344347
69,20,0.033913,-0.022144,0.288722
69,21,0.025568,0.031822,0.342393
69,22,0.041336,0.015631,0.331450
69,23,0.000399,0.011591,0.327045
69,24,-0.004263,0.015981,0.281773
70,0,-0.048985,0.000000,0.006014
70,1,-0.039533,-0.007706,0.297492
70,2,-0.057649,0.005919,0.321512
70,3,-0.006488,0.020164,0.337921
70,4,-0.063674,-0.006125,0.313693
70,5,-0.238183,0.000000,0.615728
70,6,0.165231,0.000000,0.617476
70,7,-0.039275,-0.004612,0.348726
70,8,-0.009914,0.026141,0.328332
70,9,-0.032432,0.005643,0.339780
70,10,-0.018104,0.040738,0.354736
70,11,-0.163287,0.000000,0.024778
70,12,0.141592,0.000000,0.025900
70,13,0.003556,0.006505,0.353860
70,14,0.020812,0.024947,0.293397
70,15,-0.037862,-0.001204,0.327145
70,16,-0.018879,0.022630,0.325383
70,17,0.015202,-0.013841,0.310804
70,18,0.034409,0.000350,0.327192
70,19,0.017373,0.012087,0.342258
70,20,0.003714,0.002547,0.292106
70,21,0.042351,0.008615,0.335001
70,22,0.003542,-0.047586,0.311785
70,23,0.036274,-0.024718,0.302955
70,24,0.051430,-0.038480,0.367326
71,0,-0.048161,0.000000,0.008061
71,1,-0.027359,0.016667,0.323773
71,2,-0.051564,0.002583,0.312653
71,3,0.000207,0.003966,0.316745
71,4,-0.050046,0.010433,0.334274
71,5,-0.235825,0.000000,0.617481
71,6,0.167837,0.000000,0.619143
71,7,-0.052910,0.030101,0.305763
71,8,-0.031937,-0.009100,0.330590
71,9,0.011104,-0.001932,0.326495
71,10,0.001487,0.051480,0.371157
71,11,-0.159873,0.000000,0.025903
71,12,0.145070,0.000000,0.026898
71,13,0.011924,-0.027911,0.300950
71,14,0.008728,-0.047854,0.338032
71,15,-0.004582,0.011176,0.334091
71,16,0.027654,-0.019484,0.352520
71,17,-0.008489,-0.020122,0.322737
71,18,0.065096,-0.017291,0.313037
71,19,0.109442,-0.047175,0.291610
71,20,0.035717,-0.004584,0.359929
71,21,0.029733,0.013023,0.343764
71,22,0.034620,-0.014921,0.353578
71,23,0.049106,-0.008888,0.338507
71,24,0.073693,-0.011880,0.374311
72,0,-0.047100,0.000000,0.010068
72,1,-0.004692,0.008773,0.326671
72,2,-0.053351,0.004681,0.319851
72,3,-0.007657,0.003893,0.303008
72,4,-0.028371,-0.007012,0.308334
72,5,-0.233290,0.000000,0.619148
72,6,0.170601,0.000000,0.620716
72,7,0.004139,0.029070,0.341111
72,8,-0.027140,-0.027352,0.287963
72,9,-0.026321,-0.006873,0.308728
72,10,-0.036431,0.000508,0.350424
72,11,-0.156410,0.000000,0.026901
72,12,0.148572,0.000000,0.027764
72,13,-0.028988,-0.003974,0.339286
72,14,0.045890,0.022416,0.332104
72,15,-0.003013,0.004107,0.363884
72,16,-0.033236,-0.005076,0.354894
72,17,0.027601,0.009509,0.339389
72,18,0.009696,0.017062,0.328497
72,19,0.037662,-0.017501,0.345348
72,20,0.017721,0.000201,0.341545
72,21,0.035991,0.021899,0.325326
72,22,0.040614,-0.034965,0.301146
72,23,0.041707,-0.008646,0.336788
72,24,0.054142,0.027894,0.337366
73,0,-0.045807,0.000000,0.012025
73,1,-0.027887,0.010382,0.320146
73,2,-0.056337,-0.006567,0.304967
73,3,-0.075513,-0.020405,0.331265
73,4,-0.024969,-0.005624,0.315837
73,5,-0.230591,0.000000,0.620721
73,6,0.173511,0.000000,0.622187
73,7,-0.040367,0.008846,0.326843
73,8,-0.012170,0.003933,0.335614
73,9,-0.033906,-0.016371,0.332450
73,10,0.019173,-0.028527,0.332377
73,11,-0.152916,0.000000,0.027766
73,12,0.152082,0.000000,0.028493
73,13,0.009706,0.005124,0.343448
73,14,0.008185,-0.012620,0.329126
73,15,0.037128,-0.003175,0.328300
73,16,0.044614,-0.004264,0.320549
73,17,0.016954,0.018863,0.319629
73,18,0.021766,-0.038214,0.353836
73,19,0.040034,0.024861,0.341213
73,20,0.002472,-0.031043,0.330122
73,21,0.060960,0.034009,0.317045
73,22,0.067025,-0.007983,0.335339
73,23,0.035227,-0.021097,0.333792
73,24,0.053172,-0.024726,0.331570
74,0,-0.044288,0.000000,0.013924
74,1,-0.006765,0.032497,0.287752
74,2,-0.071297,0.030662,0.307257
74,3,-0.044238,-0.033032,0.357651
74,4,-0.027287,-0.031244,0.343909
74,5,-0.227741,0.000000,0.622191
74,6,0.176550,0.000000,0.623549
74,7,-0.023604,-0.023776,0.324310
74,8,-0.050320,0.001956,0.343760
74,9,0.004402,0.012695,0.333913
74,10,0.003114,-0.008182,0.328883
74,11,-0.149407,0.000000,0.028494
74,12,0.155581,0.000000,0.029081
74,13,0.017801,-0.010356,0.302751
74,14,0.026084,0.002425,0.332485
74,15,0.006630,-0.026816,0.347189
74,16,-0.024226,0.002654,0.308827
74,17,0.019145,-0.032024,0.328360
74,18,0.032829,0.036105,0.290580
74,19,0.023406,-0.009514,0.326418
74,20,0.014317,0.009252,0.357475
74,21,0.032750,-0.010905,0.361472
74,22,0.025911,0.009774,0.311253
74,23,0.061935,0.003367,0.370998
74,24,0.020941,-0.017583,0.287445
75,0,-0.042552,0.000000,0.015753
75,1,-0.072388,-0.014397,0.319145
75,2,-0.027104,0.005465,0.314874
75,3,-0.036227,-0.006281,0.313390
75,4,-0.053180,0.005105,0.317580
75,5,-0.224755,0.000000,0.623553
75,6,0.179706,0.000000,0.624795
75,7,-0.003238,-0.024781,0.321693
75,8,-0.029683,-0.025173,0.296363
75,9,0.015029,0.000896,0.291281
75,10,-0.015246,-0.017905,0.336974
75,11,-0.145902,0.000000,0.029083
75,12,0.159053,0.000000,0.029526
75,13,0.002111,-0.008601,0.328003
75,14,0.056462,-0.002919,0.336009
75,15,0.048092,-0.002168,0.327899
75,16,-0.006292,-0.020481,0.404371
75,17,0.016452,-0.017215,0.308332
75,18,0.060615,-0.008741,0.328888
75,19,0.028033,0.007090,0.336996
75,20,0.055532,-0.027905,0.350828
75,21,0.094828,-0.025659,0.314220
75,22,0.069899,0.002889,0.342131
75,23,0.075721,-0.027471,0.324985
75,24,0.067859,0.005713,0.319236
76,0,-0.040605,0.000000,0.017506
76,1,-0.029157,0.024472,0.335169
76,2,-0.000542,0.015861,0.314883
76,3,-0.052327,0.027443,0.335101
76,4,-0.028834,-0.013362,0.325266
76,5,-0.221647,0.000000,0.624798
76,6,0.182961,0.000000,0.625918
76,7,-0.028028,-0.009395,0.342718
76,8,-0.023846,-0.010325,0.354091
76,9,-0.002898,0.033762,0.328949
76,10,-0.013873,0.015135,0.330852
76,11,-0.142417,0.000000,0.029527
76,12,0.162480,0.000000,0.029826
76,13,0.024794,0.022185,0.356182
76,14,0.069868,0.025573,0.309884
76,15,0.006259,0.018484,0.309368
76,16,0.004366,-0.010179,0.320378
76,17,0.039325,0.002140,0.302869
76,18,0.053741,-0.035769,0.343963
76,19,0.020560,0.009452,0.302231
76,20,0.043713,-0.058763,0.322759
76,21,0.046475,-0.007084,0.370705
76,22,0.048353,-0.015374,0.336596
76,23,0.078400,-0.014110,0.292452
76,24,0.057863,-0.002390,0.327764
77,0,-0.038458,0.000000,0.019171
77,1,-0.027556,-0.016612,0.283370
77,2,0.008747,-0.022911,0.317367
77,3,-0.016418,-0.017885,0.321175
77,4,-0.013463,-0.032603,0.334308
77,5,-0.218432,0.000000,0.625921
77,6,0.186300,0.000000,0.626914
77,7,-0.022360,0.015625,0.306813
77,8,-0.024271,0.006057,0.326672
77,9,0.023894,-0.033641,0.345505
77,10,0.017681,-0.012762,0.316462
77,11,-0.138969,0.000000,0.029827
77,12,0.165845,0.000000,0.029979
77,13,0.031715,0.001137,0.349127
77,14,0.001184,0.033280,0.319397
77,15,0.041834,0.025182,0.323419
77,16,0.029426,-0.027815,0.344550
77,17,0.046640,-0.019274,0.338996
77,18,0.071661,0.032084,0.341701
77,19,0.051447,-0.018059,0.313219
77,20,0.064423,0.016313,0.343093
77,21,0.051313,-0.028964,0.315305
77,22,0.036422,0.008552,0.324522
77,23,0.048202,0.025481,0.361642
77,24,0.068199,-0.010013,0.327521
78,0,-0.036122,0.000000,0.020743
78,1,-0.016355,-0.044211,0.322567
78,2,-0.044709,-0.031380,0.333671
78,3,-0.031973,0.054499,0.320770
78,4,0.021219,0.045213,0.307944
78,5,-0.215126,0.000000,0.626917
78,6,0.189707,0.000000,0.627778
78,7,-0.015868,0.013230,0.337072
78,8,-0.031779,0.005002,0.334146
78,9,0.038391,0.002528,0.330455
78,10,-0.004810,-0.030347,0.358149
78,11,-0.135575,0.000000,0.029979
78,12,0.169133,0.000000,0.029984
78,13,-0.011668,0.014516,0.310755
78,14,0.011744,-0.005084,0.346182
78,15,0.065449,-0.008802,0.304435
78,16,0.043167,0.026072,0.318526
78,17,0.023574,-0.014943,0.314331
78,18,0.010044,-0.009891,0.358818
78,19,0.014250,0.009436,0.320048
78,20,0.053068,0.025607,0.323304
78,21,0.080522,-0.001860,0.356308
78,22,0.026171,0.018955,0.331554
78,23,0.063142,-0.029462,0.344943
78,24,0.044026,0.001783,0.318407
79,0,-0.033608,0.000000,0.022212
79,1,-0.013760,0.009205,0.309192
79,2,-0.027862,-0.005999,0.340102
79,3,-0.031898,-0.005714,0.326055
79,4,-0.015865,0.012823,0.342553
79,5,-0.211746,0.000000,0.627780
79,6,0.193165,0.000000,0.628504
79,7,-0.019225,0.021813,0.341685
79,8,-0.000404,-0.032801,0.334198
79,9,0.004852,0.037508,0.299571
79,10,0.013558,0.004196,0.354668
79,11,-0.132252,0.000000,0.029984
79,12,0.172326,0.000000,0.029841
79,13,0.024168,0.024530,0.322566
79,14,0.029532,0.039037,0.295350
79,15,0.025290,-0.041380,0.336738
79,16,0.058789,0.025174,0.318675
79,17,0.016465,-0.008659,0.298915
79,18,0.035073,0.029687,0.313798
79,19,0.040757,-0.000880,0.341222
79,20,0.042222,0.008437,0.326243
79,21,0.049983,0.030758,0.352749
79,22,0.040330,-0.013478,0.307805
79,23,0.017637,0.005039,0.287181
79,24,0.048594,-0.001040,0.311454
80,0,-0.030929,0.000000,0.023572
80,1,-0.037821,0.005858,0.324991
80,2,-0.012956,0.008054,0.346984
80,3,-0.025563,0.001916,0.295708
80,4,0.001773,-0.013823,0.324689
80,5,-0.208308,0.000000,0.628506
80,6,0.196656,0.000000,0.629090
80,7,0.002187,0.046558,0.327384
80,8,0.010614,-0.017422,0.332905
80,9,-0.001591,-0.008452,0.318733
80,10,-0.002044,0.013631,0.357935
80,11,-0.129017,0.000000,0.029841
80,12,0.175409,0.000000,0.029552
80,13,-0.011825,0.011939,0.317069
80,14,0.038494,-0.002233,0.343751
80,15,0.047380,-0.001426,0.332580
80,16,0.062286,0.014232,0.335547
80,17,0.013431,0.003221,0.322190
80,18,0.059308,-0.004606,0.319741
80,19,0.017131,0.024804,0.319871
80,20,0.044893,-0.005652,0.327140
80,21,0.046427,0.000995,0.332986
80,22,0.028109,0.012876,0.315524
80,23,0.030538,0.005303,0.296955
80,24,0.032315,0.014818,0.340257
81,0,-0.028097,0.000000,0.024815
81,1,-0.035151,-0.006048,0.332070
81,2,-0.025185,0.009804,0.316182
81,3,-0.026328,-0.008506,0.355704
81,4,-0.001900,0.010516,0.362619
81,5,-0.204829,0.000000,0.629092
81,6,0.200164,0.000000,0.629533
81,7,-0.009186,0.012870,0.339233
81,8,-0.040047,0.023112,0.304726
81,9,0.008627,-0.023758,0.342131
81,10,0.033275,0.005456,0.311113
81,11,-0.125885,0.000000,0.029551
81,12,0.178367,0.000000,0.029117
81,13,0.019422,0.006437,0.329249
81,14,0.042614,-0.007542,0.328584
81,15,0.028842,-0.015252,0.331893
81,16,0.030542,0.031759,0.334820
81,17,0.008119,0.002715,0.337172
81,18,0.078476,-0.007742,0.337076
81,19,0.046659,-0.026788,0.290262
81,20,0.042733,0.013630,0.331387
81,21,0.065331,-0.005912,0.283714
81,22,0.055679,-0.045510,0.328662
81,23,0.079597,0.009956,0.301221
81,24,0.049463,0.003394,0.319069
82,0,-0.025127,0.000000,0.025937
82,1,-0.013409,0.003033,0.335542
82,2,-0.014721,-0.024160,0.302770
82,3,-0.002629,0.021791,0.309825
82,4,-0.011089,-0.021162,0.337256
82,5,-0.201326,0.000000,0.629534
82,6,0.203671,0.000000,0.629830
82,7,0.002205,-0.025063,0.331471
82,8,0.005827,-0.003298,0.339539
82,9,0.015440,0.000685,0.293753
82,10,0.053375,0.018556,0.346822
82,11,-0.122872,0.000000,0.029115
82,12,0.181185,0.000000,0.028538
82,13,0.033225,-0.050666,0.347681
82,14,0.045465,0.023856,0.325698
82,15,0.054386,0.011557,0.324285
82,16,0.056049,0.013365,0.339407
82,17,0.009207,-0.005401,0.322765
82,18,0.051477,0.023314,0.284741
82,19,0.050554,-0.006856,0.322886
82,20,0.058519,0.018443,0.333907
82,21,0.012712,-0.001130,0.317806
82,22,0.044645,-0.008198,0.333355
82,23,0.023219,0.010484,0.310947
82,24,0.039042,-0.045731,0.314779
83,0,-0.022032,0.000000,0.026930
83,1,-0.016238,0.027916,0.348682
83,2,-0.020658,0.013857,0.367566
83,3,-0.054036,-0.002489,0.334710
83,4,0.026669,-0.009046,0.325396
83,5,-0.197817,0.000000,0.629831
83,6,0.207159,0.000000,0.629980
83,7,0.000636,0.011937,0.353548
83,8,0.010955,-0.003315,0.339574
83,9,0.003002,-0.018782,0.308694
83,10,0.059508,0.002078,0.341336
83,11,-0.119993,0.000000,0.028536
83,12,0.183850,0.000000,0.027819
83,13,0.059700,-0.004433,0.330749
83,14,0.037978,-0.028049,0.331134
83,15,0.034456,-0.004083,0.350501
83,16,0.034734,0.044762,0.341093
83,17,0.063778,0.022829,0.293405
83,18,0.040678,-0.002034,0.307499
83,19,0.029737,-0.009067,0.336735
83,20,0.064465,0.003816,0.321821
83,21,0.065277,-0.015214,0.318611
83,22,0.054234,0.028254,0.323680
83,23,0.068901,0.036313,0.301809
83,24,0.054092,0.031556,0.273184
